Tanggal,ID Pelanggan,Keluhan,Kontak,Segmentasi_Wilayah,Produk_Terkait,Status_Keluhan,Agen,Waktu_Penyelesaian,Saluran,Waktu_Respon,Persentase_Penyelesaian,ID_Feedback,Tanggal_Feedback,Rating_CSAT,NPS_Score,Komentar
2023/11/05 00:00:00,9642,Pengiriman lambat,customer@example.com,Gorontalo,bodycare,Selesai,Agen 5,7,Chatbot,5,0.872641271,3083,10/2/2024,3,3,positif
2023/11/05 00:00:00,2489,Produk tidak sesuai,customer@example.com,Balikpapan,haircare,Belum Ditangani,Agen 2,8,Chatbot,5,0.85768302,3084,9/28/2024,5,10,positif
2023/11/05 00:00:00,5862,Produk tidak sesuai,customer@example.com,Bandung,alat makeup,Proses,Agen 5,10,WhatsApp,5,0.980385388,3085,9/26/2024,3,4,positif
2023/11/05 00:00:00,7023,Kurir tidak ramah,customer@example.com,Balikpapan,skincare,Selesai,Agen 3,6,WhatsApp,1,0.98107023,3086,10/18/2024,3,3,positif
2023/11/05 00:00:00,2038,Produk tidak sesuai,customer@example.com,Surabaya,makeup,Proses,Agen 2,3,Email,5,0.806447785,3087,10/9/2024,1,2,negatif
2023/11/05 00:00:00,7765,Layanan pelanggan buruk,customer@example.com,Makassar,bodycare,Selesai,Agen 1,9,Media Sosial,1,0.940177506,3088,10/10/2024,1,2,negatif
2023/11/05 00:00:00,7979,Komunikasi tidak jelas,customer@example.com,Jakarta,haircare,Selesai,Agen 4,7,WhatsApp,3,0.999652684,3089,10/6/2024,3,5,positif
2023/11/05 00:00:00,4456,Pengemasan buruk,customer@example.com,Semarang,alat makeup,Proses,Agen 5,10,WhatsApp,4,0.825702051,3090,10/10/2024,2,2,negatif
2023/11/06 00:00:00,7076,Kurir tidak ramah,customer@example.com,Padang,skincare,Proses,Agen 5,3,WhatsApp,5,0.801673511,3091,9/29/2024,5,10,positif
2023/11/06 00:00:00,2923,Komunikasi tidak jelas,customer@example.com,Jakarta,makeup,Selesai,Agen 5,9,WhatsApp,4,0.974198678,3092,9/30/2024,2,2,negatif
2023/11/06 00:00:00,9825,Pengemasan buruk,customer@example.com,Jakarta,bodycare,Selesai,Agen 2,9,Media Sosial,1,0.840459322,3093,10/23/2024,1,2,negatif
2023/11/06 00:00:00,9646,Pengemasan buruk,customer@example.com,Bandung,haircare,Belum Ditangani,Agen 1,2,Media Sosial,3,0.918814109,3094,10/20/2024,2,2,negatif
2023/11/06 00:00:00,2000,Layanan pelanggan buruk,customer@example.com,Bandung,alat makeup,Belum Ditangani,Agen 5,3,Media Sosial,1,0.888837073,3095,9/29/2024,2,1,negatif
2023/11/06 00:00:00,4812,Pengiriman lambat,customer@example.com,Semarang,skincare,Proses,Agen 2,3,WhatsApp,1,0.874264255,3096,10/11/2024,2,2,negatif
2023/11/06 00:00:00,3313,Produk rusak,customer@example.com,Surabaya,makeup,Proses,Agen 2,9,Media Sosial,3,0.810932113,3097,10/1/2024,5,9,positif
2023/11/06 00:00:00,6439,Produk rusak,customer@example.com,Makassar,bodycare,Selesai,Agen 1,5,Chatbot,3,0.859803702,3098,10/9/2024,4,8,positif
2023/11/06 00:00:00,4222,Harga tidak sesuai promosi,customer@example.com,Balikpapan,haircare,Selesai,Agen 2,5,Email,1,0.973692623,3099,10/7/2024,3,5,positif
2023/11/06 00:00:00,1627,Komunikasi tidak jelas,customer@example.com,Makassar,alat makeup,Selesai,Agen 4,4,Email,1,0.962830806,3100,10/22/2024,1,2,negatif
2023/11/07 00:00:00,5333,Komunikasi tidak jelas,customer@example.com,Medan,skincare,Selesai,Agen 1,7,Media Sosial,1,0.860965317,3101,10/21/2024,2,1,negatif
2023/11/07 00:00:00,6364,Pengiriman lambat,customer@example.com,Padang,makeup,Selesai,Agen 2,7,WhatsApp,1,0.935340317,3102,9/27/2024,1,2,negatif
2023/11/07 00:00:00,6897,Pengiriman lambat,customer@example.com,Padang,bodycare,Selesai,Agen 5,3,Email,2,0.905759947,3103,9/29/2024,5,10,positif
2023/11/07 00:00:00,1922,Salah kirim barang,customer@example.com,Semarang,haircare,Belum Ditangani,Agen 5,10,WhatsApp,4,0.880268092,3104,10/9/2024,5,10,positif
2023/11/07 00:00:00,2644,Layanan pelanggan buruk,customer@example.com,Bandung,alat makeup,Proses,Agen 4,4,Chatbot,5,0.962771208,3105,9/26/2024,3,4,positif
2023/11/07 00:00:00,1920,Pengemasan buruk,customer@example.com,Makassar,skincare,Belum Ditangani,Agen 4,3,WhatsApp,4,0.959018203,3106,10/20/2024,5,9,positif
2023/11/07 00:00:00,8821,Pengemasan buruk,customer@example.com,Makassar,makeup,Belum Ditangani,Agen 2,1,Email,4,0.965342216,3107,9/30/2024,5,9,positif
2023/11/07 00:00:00,1497,Salah kirim barang,customer@example.com,Makassar,bodycare,Proses,Agen 4,6,Media Sosial,2,0.808473114,3108,10/14/2024,1,2,negatif
2023/11/07 00:00:00,2061,Komunikasi tidak jelas,customer@example.com,Medan,haircare,Proses,Agen 4,2,Media Sosial,3,0.877594687,3109,9/30/2024,5,10,positif
2023/11/07 00:00:00,4698,Produk rusak,customer@example.com,Makassar,alat makeup,Belum Ditangani,Agen 2,10,Media Sosial,3,0.904365962,3110,10/16/2024,2,2,negatif
2023/11/08 00:00:00,5519,Pengemasan buruk,customer@example.com,Medan,skincare,Selesai,Agen 3,6,Email,5,0.993675154,3111,9/28/2024,3,3,positif
2023/11/08 00:00:00,9391,Pengiriman lambat,customer@example.com,Padang,makeup,Belum Ditangani,Agen 2,4,Media Sosial,4,0.827612624,3112,9/29/2024,5,10,positif
2023/11/08 00:00:00,7947,Kurir tidak ramah,customer@example.com,Padang,bodycare,Belum Ditangani,Agen 5,7,Email,3,0.813356411,3113,10/23/2024,4,7,positif
2023/11/08 00:00:00,1672,Kurir tidak ramah,customer@example.com,Medan,haircare,Belum Ditangani,Agen 3,6,WhatsApp,2,0.924334904,3114,10/20/2024,2,1,negatif
2023/11/08 00:00:00,1759,Produk rusak,customer@example.com,Bandung,alat makeup,Selesai,Agen 2,6,Chatbot,1,0.868003077,3115,10/13/2024,2,1,negatif
2023/11/08 00:00:00,2359,Salah kirim barang,customer@example.com,Semarang,skincare,Proses,Agen 3,3,Email,2,0.902960941,3116,10/17/2024,2,2,negatif
2023/11/08 00:00:00,2023,Salah kirim barang,customer@example.com,Makassar,makeup,Proses,Agen 1,7,Email,3,0.885553952,3117,10/23/2024,5,9,positif
2023/11/08 00:00:00,6278,Salah kirim barang,customer@example.com,Bandung,bodycare,Belum Ditangani,Agen 4,9,Email,3,0.944536512,3118,10/5/2024,4,7,positif
2023/11/08 00:00:00,6506,Kurir tidak ramah,customer@example.com,Makassar,haircare,Selesai,Agen 2,8,WhatsApp,1,0.840498562,3119,9/28/2024,2,2,negatif
2023/11/08 00:00:00,3223,Produk rusak,customer@example.com,Gorontalo,alat makeup,Belum Ditangani,Agen 3,9,Media Sosial,3,0.935623473,3120,10/5/2024,2,2,negatif
2023/11/09 00:00:00,9420,Layanan pelanggan buruk,customer@example.com,Gorontalo,skincare,Belum Ditangani,Agen 4,3,Chatbot,4,0.855046124,3121,10/2/2024,4,7,positif
2023/11/09 00:00:00,5359,Salah kirim barang,customer@example.com,Medan,makeup,Selesai,Agen 5,2,Chatbot,1,0.938126519,3122,10/25/2024,5,9,positif
2023/11/09 00:00:00,2976,Salah kirim barang,customer@example.com,Medan,bodycare,Proses,Agen 2,6,Email,3,0.966255125,3123,10/2/2024,3,5,positif
2023/11/09 00:00:00,3151,Komunikasi tidak jelas,customer@example.com,Makassar,haircare,Belum Ditangani,Agen 4,7,Email,1,0.97907458,3124,10/15/2024,4,7,positif
2023/11/09 00:00:00,9063,Kurir tidak ramah,customer@example.com,Semarang,alat makeup,Proses,Agen 4,4,Email,3,0.91202076,3125,10/25/2024,4,8,positif
2023/11/09 00:00:00,1870,Pengemasan buruk,customer@example.com,Gorontalo,skincare,Selesai,Agen 2,1,Media Sosial,3,0.967311825,3126,10/1/2024,1,2,negatif
2023/11/09 00:00:00,8193,Layanan pelanggan buruk,customer@example.com,Makassar,makeup,Belum Ditangani,Agen 1,2,WhatsApp,4,0.836020233,3127,10/5/2024,4,7,positif
2023/11/09 00:00:00,9232,Kurir tidak ramah,customer@example.com,Jakarta,bodycare,Belum Ditangani,Agen 1,5,Chatbot,5,0.878608756,3128,9/26/2024,1,1,negatif
2023/11/09 00:00:00,9840,Produk tidak sesuai,customer@example.com,Gorontalo,haircare,Selesai,Agen 4,1,WhatsApp,2,0.810000084,3129,10/22/2024,2,2,negatif
2023/11/09 00:00:00,9241,Harga tidak sesuai promosi,customer@example.com,Semarang,alat makeup,Belum Ditangani,Agen 1,8,Chatbot,5,0.918359695,3130,10/12/2024,4,7,positif
2023/11/10 00:00:00,8109,Produk rusak,customer@example.com,Medan,skincare,Belum Ditangani,Agen 5,9,Email,3,0.848762949,3131,10/19/2024,2,1,negatif
2023/11/10 00:00:00,8361,Pembayaran bermasalah,customer@example.com,Padang,makeup,Belum Ditangani,Agen 1,9,Chatbot,3,0.890483906,3132,10/21/2024,3,3,positif
2023/11/10 00:00:00,6405,Komunikasi tidak jelas,customer@example.com,Semarang,bodycare,Belum Ditangani,Agen 4,3,Media Sosial,2,0.852512581,3133,9/29/2024,2,1,negatif
2023/11/10 00:00:00,4410,Produk tidak sesuai,customer@example.com,Jakarta,haircare,Proses,Agen 5,10,Media Sosial,5,0.945961862,3134,10/1/2024,3,4,positif
2023/11/10 00:00:00,8956,Salah kirim barang,customer@example.com,Semarang,alat makeup,Selesai,Agen 1,6,Media Sosial,3,0.878838022,3135,10/3/2024,1,1,negatif
2023/11/10 00:00:00,5346,Pembayaran bermasalah,customer@example.com,Jakarta,skincare,Selesai,Agen 5,2,Email,4,0.882512829,3136,10/19/2024,2,2,negatif
2023/11/10 00:00:00,7719,Pengemasan buruk,customer@example.com,Medan,makeup,Selesai,Agen 5,3,Media Sosial,3,0.919908013,3137,10/22/2024,4,8,positif
2023/11/10 00:00:00,9280,Produk rusak,customer@example.com,Jakarta,bodycare,Selesai,Agen 1,7,Media Sosial,5,0.919764133,3138,10/4/2024,5,10,positif
2023/11/10 00:00:00,4435,Pengiriman lambat,customer@example.com,Medan,haircare,Selesai,Agen 1,6,Media Sosial,1,0.911644971,3139,10/10/2024,1,1,negatif
2023/11/10 00:00:00,2919,Pengiriman lambat,customer@example.com,Gorontalo,alat makeup,Selesai,Agen 3,10,WhatsApp,5,0.905446739,3140,10/25/2024,3,5,positif
2023/11/11 00:00:00,1638,Layanan pelanggan buruk,customer@example.com,Balikpapan,skincare,Proses,Agen 5,4,Media Sosial,4,0.93365767,3141,10/19/2024,3,5,positif
2023/11/11 00:00:00,1472,Produk tidak sesuai,customer@example.com,Semarang,makeup,Proses,Agen 3,7,Media Sosial,2,0.993909981,3142,10/6/2024,3,4,positif
2023/11/11 00:00:00,5470,Pengemasan buruk,customer@example.com,Surabaya,bodycare,Selesai,Agen 2,9,Email,5,0.939096031,3143,10/23/2024,3,5,positif
2023/11/11 00:00:00,6870,Produk rusak,customer@example.com,Jakarta,haircare,Selesai,Agen 5,1,WhatsApp,1,0.817895073,3144,9/27/2024,4,8,positif
2023/11/11 00:00:00,7307,Layanan pelanggan buruk,customer@example.com,Medan,alat makeup,Selesai,Agen 4,4,Media Sosial,3,0.860424658,3145,10/12/2024,4,8,positif
2023/11/11 00:00:00,6985,Komunikasi tidak jelas,customer@example.com,Makassar,skincare,Selesai,Agen 2,2,Email,4,0.982410791,3146,10/4/2024,1,1,negatif
2023/11/11 00:00:00,4628,Kurir tidak ramah,customer@example.com,Bandung,makeup,Belum Ditangani,Agen 1,3,Email,3,0.996902473,3147,10/22/2024,4,7,positif
2023/11/11 00:00:00,9829,Harga tidak sesuai promosi,customer@example.com,Makassar,bodycare,Proses,Agen 1,7,Media Sosial,5,0.993659688,3148,10/18/2024,1,2,negatif
2023/11/11 00:00:00,6949,Produk tidak sesuai,customer@example.com,Jakarta,haircare,Belum Ditangani,Agen 5,9,Email,2,0.890215961,3149,10/5/2024,1,1,negatif
2023/11/11 00:00:00,1664,Pengiriman lambat,customer@example.com,Bandung,alat makeup,Proses,Agen 3,3,Email,2,0.917100327,3150,10/6/2024,3,5,positif
2023/11/12 00:00:00,1719,Kurir tidak ramah,customer@example.com,Padang,skincare,Proses,Agen 5,9,Chatbot,3,0.984444158,3151,10/12/2024,4,8,positif
2023/11/12 00:00:00,7018,Pembayaran bermasalah,customer@example.com,Padang,makeup,Proses,Agen 1,4,Chatbot,4,0.864793344,3152,10/9/2024,3,4,positif
2023/11/12 00:00:00,2562,Salah kirim barang,customer@example.com,Jakarta,bodycare,Selesai,Agen 4,8,WhatsApp,5,0.81710993,3153,10/2/2024,5,10,positif
2023/11/12 00:00:00,9782,Komunikasi tidak jelas,customer@example.com,Medan,haircare,Belum Ditangani,Agen 3,5,WhatsApp,5,0.978427425,3154,10/24/2024,4,7,positif
2023/11/12 00:00:00,9554,Salah kirim barang,customer@example.com,Gorontalo,alat makeup,Belum Ditangani,Agen 3,6,Media Sosial,4,0.979077008,3155,10/7/2024,2,2,negatif
2023/11/12 00:00:00,6250,Pembayaran bermasalah,customer@example.com,Balikpapan,skincare,Selesai,Agen 2,5,Email,4,0.947819851,3156,10/24/2024,3,5,positif
2023/11/12 00:00:00,3377,Produk rusak,customer@example.com,Medan,makeup,Selesai,Agen 4,5,Email,2,0.955898517,3157,10/14/2024,1,2,negatif
2023/11/12 00:00:00,3574,Komunikasi tidak jelas,customer@example.com,Balikpapan,bodycare,Selesai,Agen 2,1,Media Sosial,5,0.973415911,3158,10/7/2024,1,1,negatif
2023/11/12 00:00:00,6277,Pengiriman lambat,customer@example.com,Balikpapan,haircare,Proses,Agen 4,1,Media Sosial,5,0.886880286,3159,10/17/2024,3,5,positif
2023/11/12 00:00:00,7827,Produk rusak,customer@example.com,Surabaya,alat makeup,Proses,Agen 3,8,Media Sosial,4,0.873763927,3160,10/12/2024,2,1,negatif
2023/11/13 00:00:00,1158,Pembayaran bermasalah,customer@example.com,Gorontalo,skincare,Selesai,Agen 5,4,Email,1,0.901783728,3161,10/25/2024,2,1,negatif
2023/11/13 00:00:00,1309,Pengemasan buruk,customer@example.com,Gorontalo,makeup,Proses,Agen 4,4,Media Sosial,5,0.927575537,3162,9/30/2024,1,1,negatif
2023/11/13 00:00:00,7341,Pengemasan buruk,customer@example.com,Makassar,bodycare,Selesai,Agen 1,8,Media Sosial,2,0.926899653,3163,10/10/2024,1,1,negatif
2023/11/13 00:00:00,7838,Pengemasan buruk,customer@example.com,Jakarta,haircare,Proses,Agen 1,2,Media Sosial,3,0.839875882,3164,9/30/2024,3,4,positif
2023/11/13 00:00:00,5073,Kurir tidak ramah,customer@example.com,Semarang,alat makeup,Proses,Agen 2,9,Email,2,0.962532821,3165,10/4/2024,5,9,positif
2023/11/13 00:00:00,7192,Pengemasan buruk,customer@example.com,Bandung,skincare,Belum Ditangani,Agen 3,8,Media Sosial,4,0.94918573,3166,10/7/2024,2,1,negatif
2023/11/13 00:00:00,9413,Pengemasan buruk,customer@example.com,Medan,makeup,Proses,Agen 2,1,WhatsApp,2,0.945321661,3167,9/29/2024,2,2,negatif
2023/11/13 00:00:00,3257,Layanan pelanggan buruk,customer@example.com,Bandung,bodycare,Selesai,Agen 5,1,WhatsApp,3,0.822732095,3168,10/13/2024,5,9,positif
2023/11/13 00:00:00,9825,Komunikasi tidak jelas,customer@example.com,Bandung,haircare,Proses,Agen 4,2,Email,3,0.984182828,3169,10/2/2024,4,8,positif
2023/11/13 00:00:00,4456,Pengiriman lambat,customer@example.com,Makassar,alat makeup,Belum Ditangani,Agen 5,5,Media Sosial,2,0.948920695,3170,10/25/2024,5,9,positif
2023/11/14 00:00:00,9650,Produk tidak sesuai,customer@example.com,Makassar,skincare,Proses,Agen 2,6,Media Sosial,1,0.92974089,3171,10/19/2024,2,1,negatif
2023/11/14 00:00:00,6254,Harga tidak sesuai promosi,customer@example.com,Semarang,makeup,Selesai,Agen 5,2,Email,1,0.808056876,3172,10/20/2024,4,8,positif
2023/11/14 00:00:00,4274,Pengiriman lambat,customer@example.com,Makassar,bodycare,Belum Ditangani,Agen 2,10,Chatbot,4,0.859884851,3173,10/4/2024,3,3,positif
2023/11/14 00:00:00,3896,Produk rusak,customer@example.com,Padang,haircare,Belum Ditangani,Agen 4,6,Chatbot,3,0.97409884,3174,10/16/2024,2,1,negatif
2023/11/14 00:00:00,9256,Kurir tidak ramah,customer@example.com,Gorontalo,alat makeup,Selesai,Agen 4,1,Chatbot,1,0.920287045,3175,10/23/2024,3,3,positif
2023/11/14 00:00:00,8169,Layanan pelanggan buruk,customer@example.com,Padang,skincare,Belum Ditangani,Agen 2,8,Email,1,0.994423282,3176,10/9/2024,3,4,positif
2023/11/14 00:00:00,1863,Pengiriman lambat,customer@example.com,Bandung,makeup,Proses,Agen 3,5,Media Sosial,4,0.928434746,3177,9/30/2024,4,8,positif
2023/11/14 00:00:00,9688,Kurir tidak ramah,customer@example.com,Surabaya,bodycare,Selesai,Agen 2,7,WhatsApp,5,0.800152896,3178,10/2/2024,2,2,negatif
2023/11/14 00:00:00,4492,Produk rusak,customer@example.com,Medan,haircare,Belum Ditangani,Agen 4,2,Chatbot,4,0.964416137,3179,10/9/2024,4,7,positif
2023/11/14 00:00:00,8872,Harga tidak sesuai promosi,customer@example.com,Balikpapan,alat makeup,Belum Ditangani,Agen 2,9,Chatbot,5,0.847984821,3180,10/15/2024,2,2,negatif
2023/11/15 00:00:00,4545,Pengemasan buruk,customer@example.com,Surabaya,skincare,Proses,Agen 3,6,Email,2,0.929060344,3181,10/20/2024,4,8,positif
2023/11/15 00:00:00,6129,Pembayaran bermasalah,customer@example.com,Bandung,makeup,Selesai,Agen 3,5,Chatbot,5,0.804530636,3182,10/18/2024,5,9,positif
2023/11/15 00:00:00,3400,Salah kirim barang,customer@example.com,Medan,bodycare,Proses,Agen 3,9,Chatbot,3,0.919259889,3183,10/6/2024,5,10,positif
2023/11/15 00:00:00,8297,Layanan pelanggan buruk,customer@example.com,Semarang,haircare,Proses,Agen 1,8,Media Sosial,3,0.993543965,3184,10/6/2024,5,10,positif
2023/11/15 00:00:00,8230,Produk rusak,customer@example.com,Semarang,alat makeup,Belum Ditangani,Agen 3,3,WhatsApp,1,0.987432912,3185,9/28/2024,4,8,positif
2023/11/15 00:00:00,8957,Layanan pelanggan buruk,customer@example.com,Semarang,skincare,Selesai,Agen 1,4,WhatsApp,1,0.996245491,3186,10/11/2024,1,2,negatif
2023/11/15 00:00:00,2731,Harga tidak sesuai promosi,customer@example.com,Bandung,makeup,Proses,Agen 1,9,Email,4,0.827595201,3187,9/29/2024,5,10,positif
2023/11/15 00:00:00,9595,Salah kirim barang,customer@example.com,Gorontalo,bodycare,Proses,Agen 5,10,WhatsApp,3,0.90380687,3188,9/26/2024,5,10,positif
2023/11/15 00:00:00,5277,Harga tidak sesuai promosi,customer@example.com,Makassar,haircare,Proses,Agen 4,6,Media Sosial,1,0.809360474,3189,10/19/2024,5,9,positif
2023/11/15 00:00:00,8440,Komunikasi tidak jelas,customer@example.com,Padang,alat makeup,Selesai,Agen 2,10,WhatsApp,3,0.915760593,3190,9/27/2024,4,8,positif
2023/11/16 00:00:00,6794,Produk rusak,customer@example.com,Medan,skincare,Proses,Agen 1,5,Media Sosial,2,0.903274258,3191,9/30/2024,5,10,positif
2023/11/16 00:00:00,2637,Produk tidak sesuai,customer@example.com,Gorontalo,makeup,Selesai,Agen 1,4,Email,4,0.810415262,3192,10/19/2024,5,9,positif
2023/11/16 00:00:00,3094,Salah kirim barang,customer@example.com,Medan,bodycare,Belum Ditangani,Agen 2,1,Media Sosial,1,0.922420061,3193,10/10/2024,2,2,negatif
2023/11/16 00:00:00,7175,Kurir tidak ramah,customer@example.com,Balikpapan,haircare,Proses,Agen 3,1,Chatbot,5,0.83816867,3194,10/4/2024,3,5,positif
2023/11/16 00:00:00,7529,Pembayaran bermasalah,customer@example.com,Balikpapan,alat makeup,Selesai,Agen 5,3,Media Sosial,5,0.952116838,3195,10/12/2024,4,8,positif
2023/11/16 00:00:00,5804,Produk tidak sesuai,customer@example.com,Semarang,skincare,Selesai,Agen 5,6,Email,2,0.982438486,3196,10/18/2024,2,1,negatif
2023/11/16 00:00:00,5908,Kurir tidak ramah,customer@example.com,Medan,makeup,Proses,Agen 4,8,Chatbot,1,0.821486453,3197,10/11/2024,1,2,negatif
2023/11/16 00:00:00,2876,Pengiriman lambat,customer@example.com,Makassar,bodycare,Proses,Agen 5,7,Media Sosial,1,0.814527528,3198,10/8/2024,1,1,negatif
2023/11/16 00:00:00,9049,Layanan pelanggan buruk,customer@example.com,Jakarta,haircare,Belum Ditangani,Agen 5,6,WhatsApp,2,0.817090767,3199,10/25/2024,2,2,negatif
2023/11/16 00:00:00,8820,Kurir tidak ramah,customer@example.com,Medan,alat makeup,Proses,Agen 2,1,WhatsApp,4,0.888443554,3200,10/10/2024,3,5,positif
2023/11/17 00:00:00,3799,Komunikasi tidak jelas,customer@example.com,Makassar,skincare,Belum Ditangani,Agen 3,1,Email,3,0.926344733,3201,10/9/2024,5,9,positif
2023/11/17 00:00:00,3379,Produk rusak,customer@example.com,Padang,makeup,Proses,Agen 3,2,Chatbot,2,0.963483255,3202,10/7/2024,4,7,positif
2023/11/17 00:00:00,8252,Pembayaran bermasalah,customer@example.com,Surabaya,bodycare,Proses,Agen 3,7,Email,3,0.93368228,3203,10/5/2024,2,1,negatif
2023/11/17 00:00:00,1897,Pengiriman lambat,customer@example.com,Medan,haircare,Proses,Agen 2,9,Media Sosial,2,0.916868227,3204,10/11/2024,2,2,negatif
2023/11/17 00:00:00,7956,Komunikasi tidak jelas,customer@example.com,Makassar,alat makeup,Proses,Agen 4,9,Chatbot,1,0.821961521,3205,10/14/2024,5,10,positif
2023/11/17 00:00:00,2337,Harga tidak sesuai promosi,customer@example.com,Padang,skincare,Selesai,Agen 4,1,WhatsApp,4,0.858936709,3206,10/11/2024,4,7,positif
2023/11/17 00:00:00,4934,Pengemasan buruk,customer@example.com,Padang,makeup,Belum Ditangani,Agen 3,6,Chatbot,5,0.983592013,3207,10/1/2024,3,3,positif
2023/11/17 00:00:00,2848,Harga tidak sesuai promosi,customer@example.com,Makassar,bodycare,Selesai,Agen 2,1,Email,5,0.949166869,3208,9/26/2024,4,8,positif
2023/11/17 00:00:00,6266,Produk tidak sesuai,customer@example.com,Gorontalo,haircare,Proses,Agen 1,6,Media Sosial,4,0.885777255,3209,10/8/2024,2,2,negatif
2023/11/17 00:00:00,6683,Salah kirim barang,customer@example.com,Makassar,alat makeup,Proses,Agen 4,6,Chatbot,4,0.867831102,3210,10/19/2024,2,2,negatif
2023/11/18 00:00:00,9991,Kurir tidak ramah,customer@example.com,Bandung,skincare,Selesai,Agen 2,2,Chatbot,2,0.852212257,3211,10/25/2024,1,2,negatif
2023/11/18 00:00:00,9323,Salah kirim barang,customer@example.com,Bandung,makeup,Proses,Agen 4,7,Media Sosial,2,0.99620256,3212,10/3/2024,4,7,positif
2023/11/18 00:00:00,7543,Layanan pelanggan buruk,customer@example.com,Balikpapan,bodycare,Proses,Agen 1,6,WhatsApp,4,0.963598421,3213,9/29/2024,3,5,positif
2023/11/18 00:00:00,7281,Pengiriman lambat,customer@example.com,Makassar,haircare,Proses,Agen 2,5,Chatbot,3,0.924775658,3214,9/27/2024,5,9,positif
2023/11/18 00:00:00,6030,Salah kirim barang,customer@example.com,Makassar,alat makeup,Selesai,Agen 3,1,Chatbot,3,0.838020071,3215,10/14/2024,5,10,positif
2023/11/18 00:00:00,4011,Harga tidak sesuai promosi,customer@example.com,Semarang,skincare,Proses,Agen 1,7,Chatbot,3,0.995356677,3216,10/7/2024,1,2,negatif
2023/11/18 00:00:00,5852,Pengiriman lambat,customer@example.com,Surabaya,makeup,Belum Ditangani,Agen 4,6,Email,5,0.921293806,3217,10/21/2024,2,1,negatif
2023/11/18 00:00:00,8569,Pengemasan buruk,customer@example.com,Makassar,bodycare,Belum Ditangani,Agen 1,8,Chatbot,1,0.941553478,3218,10/1/2024,2,2,negatif
2023/11/18 00:00:00,1102,Layanan pelanggan buruk,customer@example.com,Semarang,haircare,Selesai,Agen 3,1,Email,2,0.848161725,3219,10/10/2024,2,1,negatif
2023/11/18 00:00:00,9395,Pengiriman lambat,customer@example.com,Bandung,alat makeup,Belum Ditangani,Agen 2,10,Media Sosial,2,0.969625561,3220,10/8/2024,3,3,positif
2023/11/19 00:00:00,8806,Layanan pelanggan buruk,customer@example.com,Balikpapan,skincare,Selesai,Agen 2,8,Chatbot,5,0.883356824,3221,9/27/2024,4,7,positif
2023/11/19 00:00:00,2117,Harga tidak sesuai promosi,customer@example.com,Padang,makeup,Selesai,Agen 2,9,Media Sosial,3,0.853691977,3222,10/1/2024,4,8,positif
2023/11/19 00:00:00,1216,Produk rusak,customer@example.com,Medan,bodycare,Selesai,Agen 5,2,WhatsApp,4,0.975591716,3223,10/7/2024,2,1,negatif
2023/11/19 00:00:00,4675,Layanan pelanggan buruk,customer@example.com,Gorontalo,haircare,Selesai,Agen 4,8,Email,5,0.861270597,3224,10/13/2024,5,10,positif
2023/11/19 00:00:00,2991,Produk rusak,customer@example.com,Semarang,alat makeup,Selesai,Agen 1,3,WhatsApp,1,0.909102611,3225,10/15/2024,5,9,positif
2023/11/19 00:00:00,9266,Produk tidak sesuai,customer@example.com,Makassar,skincare,Belum Ditangani,Agen 4,5,Media Sosial,2,0.973964481,3226,10/2/2024,5,9,positif
2023/11/19 00:00:00,6663,Salah kirim barang,customer@example.com,Semarang,makeup,Belum Ditangani,Agen 4,3,Email,2,0.860458394,3227,9/29/2024,2,2,negatif
2023/11/19 00:00:00,2832,Harga tidak sesuai promosi,customer@example.com,Medan,bodycare,Belum Ditangani,Agen 5,6,Media Sosial,3,0.938959311,3228,10/7/2024,5,10,positif
2023/11/19 00:00:00,6889,Kurir tidak ramah,customer@example.com,Bandung,haircare,Selesai,Agen 2,10,Chatbot,4,0.983807553,3229,10/24/2024,2,2,negatif
2023/11/19 00:00:00,8327,Produk tidak sesuai,customer@example.com,Semarang,alat makeup,Belum Ditangani,Agen 2,5,Media Sosial,2,0.922498063,3230,10/18/2024,3,3,positif
2023/11/20 00:00:00,1371,Layanan pelanggan buruk,customer@example.com,Jakarta,skincare,Belum Ditangani,Agen 1,2,Media Sosial,1,0.802712341,3231,9/29/2024,5,10,positif
2023/11/20 00:00:00,2169,Salah kirim barang,customer@example.com,Makassar,makeup,Selesai,Agen 5,2,Chatbot,4,0.816527576,3232,10/6/2024,1,1,negatif
2023/11/20 00:00:00,8012,Kurir tidak ramah,customer@example.com,Medan,bodycare,Belum Ditangani,Agen 5,8,WhatsApp,4,0.828128423,3233,10/18/2024,2,2,negatif
2023/11/20 00:00:00,3134,Kurir tidak ramah,customer@example.com,Balikpapan,haircare,Proses,Agen 4,2,WhatsApp,3,0.905487931,3234,10/3/2024,2,2,negatif
2023/11/20 00:00:00,2244,Pembayaran bermasalah,customer@example.com,Balikpapan,alat makeup,Selesai,Agen 4,1,Chatbot,4,0.991519653,3235,10/22/2024,1,2,negatif
2023/11/20 00:00:00,7268,Layanan pelanggan buruk,customer@example.com,Padang,skincare,Selesai,Agen 5,7,Email,4,0.916850603,3236,9/26/2024,2,2,negatif
2023/11/20 00:00:00,2713,Layanan pelanggan buruk,customer@example.com,Makassar,makeup,Selesai,Agen 4,4,WhatsApp,5,0.890305932,3237,10/3/2024,4,7,positif
2023/11/20 00:00:00,9862,Pengemasan buruk,customer@example.com,Medan,bodycare,Selesai,Agen 5,6,Media Sosial,3,0.898807789,3238,10/12/2024,1,2,negatif
